Area in km2 for individual Swiss glaciers
SGI-ID 1915  1916  1917  1918  1919  1920  1921  1922  1923  1924  1925  1926  1927  1928  1929  1930  1931  1932  1933  1934  1935  1936  1937  1938  1939  1940  1941  1942  1943  1944  1945  1946  1947  1948  1949  1950  1951  1952  1953  1954  1955  1956  1957  1958  1959  1960  1961  1962  1963  1964  1965  1966  1967  1968  1969  1970  1971  1972  1973  1974  1975  1976  1977  1978  1979  1980  1981  1982  1983  1984  1985  1986  1987  1988  1989  1990  1991  1992  1993  1994  1995  1996  1997  1998  1999  2000  2001  2002  2003  2004  2005  2006  2007  2008  2009  2010  2011  2012  2013  2014  2015  2016  2017  2018  2019  2020  2021  2022  2023  2024  
B36-09   0.023434   0.027087   0.027230   0.029700   0.032682   0.034014   0.028863   0.030652   0.032316   0.034259   0.036013   0.036582   0.039475   0.034877   0.032151   0.032963   0.035098   0.033099   0.035503   0.033352   0.034785   0.036220   0.038178   0.037956   0.038811   0.042501   0.044397   0.042970   0.041818   0.041314   0.042151   0.042145   0.035620   0.038312   0.035315   0.031704   0.032861   0.030756   0.031243   0.032277   0.034937   0.035268   0.036322   0.035151   0.034116   0.036116   0.036040   0.036359   0.036883   0.036035   0.038188   0.039855   0.041846   0.043538   0.044522   0.044845   0.044235   0.045554   0.044173   0.045561   0.044923   0.044284   0.043645   0.043007   0.042368   0.041730   0.041091   0.040452   0.039814   0.039175   0.038536   0.037898   0.037259   0.036620   0.035982   0.035343   0.034705   0.034066   0.033427   0.032789   0.032150   0.031511   0.030873   0.030234   0.029595   0.028957   0.028318   0.027680   0.027041   0.026402   0.025764   0.025125   0.024486   0.023848   0.023209   0.022570   0.021932   0.021293   0.020655   0.020016   0.019377   0.018739   0.018100   0.016842   0.016101   0.015432   0.015245   0.011976   0.009915   0.009077
B36-11   0.666152   0.677993   0.675061   0.681920   0.690694   0.692688   0.665524   0.669512   0.672921   0.677394   0.681038   0.679818   0.687853   0.664323   0.648960   0.648821   0.653986   0.641923   0.648133   0.635437   0.637775   0.640091   0.644426   0.639996   0.639917   0.650757   0.654656   0.645385   0.637227   0.631682   0.631497   0.627967   0.596520   0.603638   0.587685   0.568843   0.570095   0.557782   0.556360   0.557127   0.564197   0.562100   0.562868   0.554680   0.547042   0.551475   0.547770   0.545629   0.544327   0.537557   0.542547   0.545623   0.549859   0.552943   0.553298   0.551119   0.545375   0.546993   0.538295   0.540148   0.535295   0.530443   0.525591   0.520739   0.515886   0.511034   0.506182   0.501330   0.496477   0.491625   0.486773   0.481920   0.477068   0.472216   0.467364   0.462511   0.457659   0.452807   0.447955   0.443102   0.438250   0.433398   0.428545   0.423693   0.418841   0.413989   0.409136   0.404284   0.399432   0.394580   0.389727   0.384875   0.380023   0.375170   0.370318   0.365466   0.360614   0.355761   0.350909   0.346057   0.341205   0.336352   0.331500   0.313157   0.300849   0.289397   0.283557   0.242838   0.215291   0.201840
B36-12   0.317668   0.322872   0.322273   0.325531   0.329528   0.330863   0.320691   0.322815   0.324712   0.327024   0.329015   0.329086   0.332806   0.324050   0.318516   0.319014   0.321609   0.317376   0.320384   0.315894   0.317372   0.318838   0.321109   0.319900   0.320422   0.325270   0.327371   0.324241   0.321545   0.319892   0.320376   0.319524   0.307470   0.310857   0.305014   0.297993   0.299040   0.294636   0.294610   0.295462   0.298841   0.298545   0.299408   0.296643   0.294095   0.296413   0.295478   0.295164   0.295188   0.292996   0.295598   0.297416   0.299684   0.301521   0.302211   0.301891   0.300113   0.301327   0.298345   0.299650   0.298700   0.297750   0.296800   0.295850   0.294900   0.293950   0.293000   0.292050   0.291100   0.290150   0.289200   0.288250   0.287300   0.286350   0.285400   0.284450   0.283500   0.282550   0.281600   0.280650   0.279700   0.278750   0.277800   0.276850   0.275900   0.274950   0.274000   0.273050   0.272100   0.271150   0.270200   0.269250   0.268300   0.267350   0.266400   0.265450   0.264500   0.263550   0.262600   0.261650   0.260700   0.259750   0.258800   0.250325   0.244868   0.239813   0.237581   0.217969   0.204662   0.198395
B36-13   0.020928   0.021901   0.021914   0.022568   0.023343   0.023675   0.022148   0.022611   0.023037   0.023533   0.023976   0.024099   0.024836   0.023519   0.022727   0.022922   0.023467   0.022885   0.023500   0.022872   0.023230   0.023586   0.024079   0.023992   0.024193   0.025127   0.025596   0.025189   0.024852   0.024689   0.024891   0.024863   0.023005   0.023688   0.022836   0.021798   0.022084   0.021471   0.021578   0.021832   0.022513   0.022576   0.022838   0.022483   0.022164   0.022662   0.022627   0.022690   0.022809   0.022556   0.023131   0.023572   0.024079   0.024532   0.024768   0.024835   0.024649   0.024979   0.024589   0.024933   0.024865   0.024798   0.024730   0.024663   0.024595   0.024528   0.024460   0.024393   0.024326   0.024258   0.024191   0.024123   0.024056   0.023988   0.023921   0.023853   0.023786   0.023719   0.023651   0.023584   0.023516   0.023449   0.023381   0.023314   0.023247   0.023179   0.023112   0.023044   0.022977   0.022909   0.022842   0.022774   0.022707   0.022640   0.022572   0.022505   0.022437   0.022370   0.022302   0.022235   0.022167   0.022100   0.020312   0.018733   0.017823   0.016996   0.016740   0.012764   0.010230   0.009210
B36-15   0.531204   0.539800   0.538021   0.543143   0.549575   0.551253   0.532426   0.535503   0.538183   0.541602   0.544439   0.543853   0.549779   0.533500   0.522959   0.523146   0.527063   0.518842   0.523495   0.514815   0.516745   0.518652   0.521979   0.519135   0.519363   0.527274   0.530304   0.524054   0.518570   0.514943   0.515122   0.512916   0.490931   0.496236   0.485225   0.472140   0.473306   0.464854   0.464125   0.464947   0.470228   0.469022   0.469853   0.464315   0.459164   0.462576   0.460233   0.458991   0.458506   0.454092   0.458088   0.460695   0.464108   0.466722   0.467301   0.466015   0.462282   0.463904   0.458070   0.459714   0.456327   0.452941   0.449555   0.446168   0.442782   0.439395   0.436009   0.432623   0.429236   0.425850   0.422464   0.419077   0.415691   0.412305   0.408918   0.405532   0.402145   0.398759   0.395373   0.391986   0.388600   0.385214   0.381827   0.378441   0.375055   0.371668   0.368282   0.364895   0.361509   0.358123   0.354736   0.351350   0.347964   0.344577   0.341191   0.337805   0.334418   0.331032   0.327645   0.324259   0.320873   0.317486   0.314100   0.302438   0.294807   0.287738   0.284163   0.258102   0.240054   0.231415
B36-16   0.024358   0.028504   0.028558   0.031324   0.034674   0.036102   0.030087   0.032044   0.033859   0.035993   0.037908   0.038445   0.041686   0.036294   0.033054   0.033878   0.036227   0.033822   0.036481   0.033898   0.035432   0.036967   0.039110   0.038736   0.039602   0.043752   0.045822   0.044064   0.042619   0.041921   0.042776   0.042652   0.035164   0.038141   0.034630   0.030452   0.031658   0.029178   0.029622   0.030686   0.033613   0.033878   0.034968   0.033529   0.032247   0.034408   0.034213   0.034459   0.035026   0.034020   0.036450   0.038310   0.040540   0.042431   0.043468   0.043709   0.042934   0.044433   0.042797   0.044291   0.043582   0.042873   0.042164   0.041455   0.040745   0.040036   0.039327   0.038618   0.037909   0.037200   0.036491   0.035782   0.035073   0.034364   0.033655   0.032945   0.032236   0.031527   0.030818   0.030109   0.029400   0.028691   0.027982   0.027273   0.026564   0.025855   0.025145   0.024436   0.023727   0.023018   0.022309   0.021600   0.020891   0.020182   0.019473   0.018764   0.018055   0.017345   0.016636   0.015927   0.015218   0.014509   0.013800   0.012648   0.011984   0.011387   0.011192   0.008235   0.006343   0.005604
B36-17   2.739469   2.773126   2.764607   2.784174   2.808926   2.814410   2.736406   2.747616   2.757173   2.769723   2.779940   2.776241   2.798964   2.731388   2.687211   2.686693   2.701275   2.666551   2.684152   2.647491   2.654019   2.660449   2.672675   2.659843   2.659494   2.690271   2.701274   2.674612   2.651024   2.634985   2.634502   2.624271   2.533281   2.553553   2.507419   2.452761   2.456248   2.420512   2.416291   2.418384   2.438605   2.432438   2.434600   2.410712   2.388368   2.400963   2.390235   2.383930   2.381097   2.362152   2.377687   2.387469   2.400426   2.410292   2.411528   2.405047   2.388767   2.394636   2.369824   2.375389   2.362077   2.348766   2.335455   2.322143   2.308832   2.295520   2.282209   2.268898   2.255586   2.242275   2.228964   2.215652   2.202341   2.189030   2.175718   2.162407   2.149095   2.135784   2.122473   2.109161   2.095850   2.082539   2.069227   2.055916   2.042605   2.029293   2.015982   2.002670   1.989359   1.976048   1.962736   1.949425   1.936114   1.922802   1.909491   1.896180   1.882868   1.869557   1.856245   1.842934   1.829623   1.816311   1.803000   1.749074   1.713684   1.680830   1.663392   1.545221   1.461936   1.421613
B36-18   1.192041   1.209134   1.206128   1.216553   1.229387   1.233032   1.197021   1.203419   1.209033   1.216058   1.221975   1.221245   1.233127   1.202015   1.182036   1.182847   1.190858   1.175370   1.184822   1.168374   1.172527   1.176635   1.183527   1.178446   1.179336   1.195094   1.201410   1.189741   1.179521   1.172918   1.173775   1.169943   1.127595   1.138331   1.117335   1.092301   1.095008   1.078981   1.078003   1.080041   1.090751   1.088843   1.090949   1.080489   1.070779   1.077812   1.073795   1.071830   1.071574   1.063589   1.072304   1.078217   1.085561   1.091599   1.093264   1.091245   1.084495   1.088461   1.077601   1.081373   1.075245   1.069118   1.062991   1.056864   1.050736   1.044609   1.038482   1.032355   1.026227   1.020100   1.013973   1.007845   1.001718   0.995591   0.989464   0.983336   0.977209   0.971082   0.964955   0.958827   0.952700   0.946573   0.940445   0.934318   0.928191   0.922064   0.915936   0.909809   0.903682   0.897555   0.891427   0.885300   0.879173   0.873045   0.866918   0.860791   0.854664   0.848536   0.842409   0.836282   0.830155   0.824027   0.817900   0.795225   0.780846   0.767539   0.760975   0.710226   0.674622   0.657964
B36-19   0.019299   0.020759   0.020765   0.021744   0.022906   0.023395   0.021131   0.021816   0.022447   0.023184   0.023844   0.024015   0.025126   0.023152   0.021961   0.022243   0.023054   0.022173   0.023092   0.022141   0.022667   0.023192   0.023926   0.023781   0.024072   0.025485   0.026190   0.025562   0.025040   0.024782   0.025078   0.025022   0.022268   0.023290   0.022011   0.020466   0.020884   0.019966   0.020115   0.020483   0.021496   0.021579   0.021959   0.021420   0.020935   0.021675   0.021608   0.021687   0.021914   0.021572   0.022476   0.023167   0.023965   0.024678   0.025040   0.025117   0.024849   0.025408   0.024836   0.025359   0.025118   0.024877   0.024636   0.024395   0.024155   0.023914   0.023673   0.023432   0.023191   0.022950   0.022709   0.022468   0.022227   0.021986   0.021745   0.021505   0.021264   0.021023   0.020782   0.020541   0.020300   0.020059   0.019818   0.019577   0.019336   0.019095   0.018855   0.018614   0.018373   0.018132   0.017891   0.017650   0.017409   0.017168   0.016927   0.016686   0.016445   0.016205   0.015964   0.015723   0.015482   0.015241   0.015000   0.013586   0.012813   0.012121   0.011889   0.008306   0.005983   0.005127
B36-20   0.098472   0.101966   0.101741   0.104007   0.106716   0.107721   0.101523   0.103033   0.104402   0.106032   0.107462   0.107654   0.110203   0.104851   0.101529   0.102008   0.103820   0.101308   0.103391   0.100699   0.101793   0.102881   0.104488   0.103878   0.104371   0.107650   0.109166   0.107338   0.105775   0.104881   0.105384   0.105001   0.097640   0.099963   0.096450   0.092225   0.093046   0.090450   0.090593   0.091290   0.093598   0.093571   0.094293   0.092687   0.091217   0.092834   0.092433   0.092394   0.092714   0.091604   0.093615   0.095096   0.096831   0.098354   0.099007   0.098962   0.098050   0.099174   0.097503   0.098555   0.097709   0.096864   0.096018   0.095173   0.094327   0.093482   0.092636   0.091791   0.090945   0.090100   0.089255   0.088409   0.087564   0.086718   0.085873   0.085027   0.084182   0.083336   0.082491   0.081645   0.080800   0.079955   0.079109   0.078264   0.077418   0.076573   0.075727   0.074882   0.074036   0.073191   0.072345   0.071500   0.070655   0.069809   0.068964   0.068118   0.067273   0.066427   0.065582   0.064736   0.063891   0.063045   0.062200   0.058517   0.056367   0.054411   0.053604   0.044911   0.039027   0.036566
B36-21   9.249638   9.372437   9.347174   9.421272   9.512191   9.535712   9.268481   9.312450   9.350539   9.398973   9.439267   9.430589   9.514718   9.283362   9.133826   9.136819   9.192359   9.075690   9.142027   9.017980   9.045246   9.072176   9.119615   9.079304   9.082763   9.195249   9.238677   9.150204   9.072124   9.020673   9.024713   8.993576   8.680190   8.756037   8.599194   8.412727   8.429544   8.309264   8.299195   8.311237   8.386907   8.370025   8.383358   8.302555   8.227263   8.275184   8.244243   8.227305   8.222192   8.160360   8.224052   8.266648   8.318206   8.362868   8.372272   8.355626   8.302967   8.329443   8.246583   8.271984   8.233368   8.194752   8.156136   8.117520   8.078905   8.040289   8.001673   7.963057   7.924441   7.885825   7.847209   7.808593   7.769977   7.731361   7.692745   7.654130   7.615514   7.576898   7.538282   7.499666   7.461050   7.422434   7.383818   7.345202   7.306586   7.267970   7.229355   7.190739   7.152123   7.113507   7.074891   7.036275   6.997659   6.959043   6.920427   6.881811   6.843195   6.804580   6.765964   6.727348   6.688732   6.650116   6.611500   6.414410   6.290073   6.174292   6.116320   5.684438   5.380519   5.236981
B36-22   0.120054   0.124195   0.123904   0.126593   0.129784   0.130948   0.123570   0.125342   0.126945   0.128858   0.130534   0.130730   0.133733   0.127356   0.123389   0.123940   0.126066   0.123063   0.125517   0.122289   0.123563   0.124828   0.126714   0.125968   0.126535   0.130407   0.132187   0.130000   0.128118   0.127035   0.127632   0.127160   0.118409   0.121150   0.116962   0.111928   0.112883   0.109787   0.109938   0.110748   0.113473   0.113420   0.114279   0.112319   0.110520   0.112401   0.111944   0.111888   0.112280   0.110963   0.113439   0.115266   0.117352   0.119265   0.120035   0.119985   0.118896   0.120268   0.118273   0.119532   0.118464   0.117395   0.116327   0.115259   0.114191   0.113123   0.112055   0.110986   0.109918   0.108850   0.107782   0.106714   0.105645   0.104577   0.103509   0.102441   0.101373   0.100305   0.099236   0.098168   0.097100   0.096032   0.094964   0.093895   0.092827   0.091759   0.090691   0.089623   0.088555   0.087486   0.086418   0.085350   0.084282   0.083214   0.082145   0.081077   0.080009   0.078941   0.077873   0.076805   0.075736   0.074668   0.073600   0.069604   0.067322   0.065232   0.064370   0.055106   0.048765   0.046118
B36-23   0.487254   0.496383   0.494966   0.500651   0.507488   0.509521   0.491015   0.494514   0.497604   0.501416   0.504667   0.504410   0.510779   0.494781   0.484565   0.485160   0.489482   0.481589   0.486688   0.478249   0.480559   0.482845   0.486592   0.484104   0.484732   0.493129   0.496605   0.490703   0.485524   0.482243   0.482945   0.481115   0.459374   0.465144   0.454417   0.441626   0.443193   0.435069   0.434731   0.435958   0.441711   0.440881   0.442226   0.436826   0.431818   0.435566   0.433805   0.432987   0.433128   0.429221   0.434339   0.437918   0.442081   0.445862   0.446948   0.446157   0.442843   0.445274   0.439818   0.442057   0.438514   0.434970   0.431427   0.427884   0.424341   0.420798   0.417255   0.413711   0.410168   0.406625   0.403082   0.399539   0.395995   0.392452   0.388909   0.385366   0.381823   0.378280   0.374736   0.371193   0.367650   0.364107   0.360564   0.357020   0.353477   0.349934   0.346391   0.342848   0.339305   0.335761   0.332218   0.328675   0.325132   0.321589   0.318045   0.314502   0.310959   0.307416   0.303873   0.300330   0.296786   0.293243   0.289700   0.280208   0.274471   0.269151   0.266633   0.245614   0.230825   0.224127
B36-24   0.658984   0.671248   0.668363   0.675676   0.684628   0.686685   0.659341   0.663502   0.667077   0.671683   0.675472   0.674237   0.682501   0.658785   0.643341   0.643344   0.648675   0.636561   0.642998   0.630104   0.632556   0.634963   0.639452   0.635047   0.635086   0.646219   0.650328   0.641074   0.632843   0.627330   0.627499   0.624052   0.592376   0.599745   0.583695   0.564742   0.566140   0.553812   0.552510   0.553427   0.560759   0.558761   0.559865   0.551384   0.543451   0.547921   0.544636   0.542662   0.542031   0.535690   0.542148   0.546430   0.551500   0.556088   0.556809   0.554883   0.549390   0.552009   0.543496   0.545855   0.541109   0.536364   0.531618   0.526873   0.522127   0.517382   0.512636   0.507891   0.503145   0.498400   0.493655   0.488909   0.484164   0.479418   0.474673   0.469927   0.465182   0.460436   0.455691   0.450945   0.446200   0.441455   0.436709   0.431964   0.427218   0.422473   0.417727   0.412982   0.408236   0.403491   0.398745   0.394000   0.389255   0.384509   0.379764   0.375018   0.370273   0.365527   0.360782   0.356036   0.351291   0.346545   0.341800   0.323721   0.312573   0.302194   0.296872   0.257904   0.230640   0.218091
B36-25   0.585451   0.597033   0.594776   0.601837   0.610398   0.612659   0.588058   0.592239   0.595885   0.600475   0.604319   0.603569   0.611509   0.590201   0.576453   0.576831   0.582085   0.571377   0.577645   0.566219   0.568839   0.571418   0.575904   0.572246   0.572656   0.583232   0.587373   0.579272   0.572105   0.567428   0.567957   0.565171   0.536511   0.543640   0.529295   0.512284   0.513933   0.502992   0.502164   0.503370   0.510465   0.508998   0.510379   0.502948   0.496018   0.500478   0.497837   0.496398   0.496099   0.490564   0.496820   0.501089   0.506072   0.510635   0.511644   0.510260   0.505543   0.508233   0.500736   0.503250   0.499600   0.495950   0.492300   0.488650   0.485000   0.481350   0.477700   0.474050   0.470400   0.466750   0.463100   0.459450   0.455800   0.452150   0.448500   0.444850   0.441200   0.437550   0.433900   0.430250   0.426600   0.422950   0.419300   0.415650   0.412000   0.408350   0.404700   0.401050   0.397400   0.393750   0.390100   0.386450   0.382800   0.379150   0.375500   0.371850   0.368200   0.364550   0.360900   0.357250   0.353600   0.349950   0.346300   0.327233   0.315601   0.304800   0.299504   0.257806   0.228892   0.215776
B36-26  91.987966  92.307889  92.188558  92.364929  92.589135  92.614047  91.769783  91.855923  91.924914  92.024048  92.099372  92.028702  92.232736  91.497330  91.006265  90.971366  91.091980  90.699300  90.852363  90.436623  90.473632  90.509598  90.606329  90.442161  90.408701  90.697757  90.782647  90.475374  90.198200  90.000788  89.970148  89.833687  88.843601  89.025996  88.510016  87.902953  87.909913  87.503141  87.429384  87.422130  87.605678  87.511129  87.509419  87.219255  86.945500  87.044578  86.911093  86.817732  86.753425  86.518231  86.668475  86.755023  86.864798  86.959701  86.943803  86.853546  86.649692  86.681542  86.385733  86.418939  86.234777  86.050616  85.866455  85.682293  85.498132  85.313970  85.129809  84.945648  84.761486  84.577325  84.393164  84.209002  84.024841  83.840680  83.656518  83.472357  83.288195  83.104034  82.919873  82.735711  82.551550  82.367389  82.183227  81.999066  81.814905  81.630743  81.446582  81.262420  81.078259  80.894098  80.709936  80.525775  80.341614  80.157452  79.973291  79.789130  79.604968  79.420807  79.236645  79.052484  78.868323  78.684161  78.500000  77.954330  77.591977  77.249158  77.057173  75.923113  75.101287  74.680884
B36-28   0.558206   0.570237   0.567709   0.575004   0.583830   0.586028   0.560140   0.564376   0.568050   0.572703   0.576585   0.575626   0.583796   0.561334   0.546799   0.547047   0.552392   0.541040   0.547447   0.535327   0.537910   0.540450   0.545001   0.541012   0.541294   0.552240   0.556440   0.547815   0.540160   0.535108   0.535548   0.532487   0.502477   0.509796   0.494687   0.476830   0.478407   0.466864   0.465867   0.466982   0.474254   0.472580   0.473953   0.465948   0.458469   0.462920   0.460157   0.458580   0.457685   0.451413   0.457733   0.461971   0.466842   0.471499   0.472327   0.470919   0.465690   0.467948   0.459812   0.462264   0.457027   0.451791   0.446555   0.441318   0.436082   0.430845   0.425609   0.420373   0.415136   0.409900   0.404664   0.399427   0.394191   0.388955   0.383718   0.378482   0.373245   0.368009   0.362773   0.357536   0.352300   0.347064   0.341827   0.336591   0.331355   0.326118   0.320882   0.315645   0.310409   0.305173   0.299936   0.294700   0.289464   0.284227   0.278991   0.273755   0.268518   0.263282   0.258045   0.252809   0.247573   0.242336   0.237100   0.226072   0.219221   0.212795   0.209674   0.185902   0.169426   0.161651
B36-30   0.029683   0.030658   0.030643   0.031303   0.032059   0.032365   0.030778   0.031224   0.031633   0.032107   0.032530   0.032621   0.033339   0.031971   0.031139   0.031315   0.031840   0.031222   0.031821   0.031145   0.031480   0.031811   0.032283   0.032167   0.032346   0.033263   0.033716   0.033282   0.032910   0.032720   0.032918   0.032867   0.030953   0.031620   0.030731   0.029650   0.029917   0.029273   0.029360   0.029595   0.030262   0.030304   0.030562   0.030154   0.029781   0.030247   0.030219   0.030264   0.030406   0.030160   0.030811   0.031308   0.031847   0.032382   0.032614   0.032669   0.032476   0.032851   0.032451   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.032800   0.030651   0.029536   0.028517   0.028179   0.023161   0.019754   0.018437
B36-31   0.550990   0.567472   0.566964   0.578024   0.590738   0.595730   0.568171   0.575562   0.582310   0.590199   0.597197   0.598484   0.610539   0.586769   0.572230   0.574990   0.583714   0.572848   0.582854   0.571000   0.576470   0.581897   0.589717   0.587469   0.590270   0.605707   0.613191   0.605486   0.598862   0.595351   0.598484   0.597341   0.564233   0.575405   0.559893   0.541102   0.545424   0.534119   0.535365   0.539135   0.550291   0.550738   0.554888   0.547665   0.541046   0.548783   0.548002   0.548487   0.550959   0.546722   0.557746   0.566121   0.575224   0.584233   0.588001   0.588600   0.585155   0.591613   0.584611   0.590350   0.586300   0.582250   0.578200   0.574150   0.570100   0.566050   0.562000   0.557950   0.553900   0.549850   0.545800   0.541750   0.537700   0.533650   0.529600   0.525550   0.521500   0.517450   0.513400   0.509350   0.505300   0.501250   0.497200   0.493150   0.489100   0.485050   0.481000   0.476950   0.472900   0.468850   0.464800   0.460750   0.456700   0.452650   0.448600   0.444550   0.440500   0.436450   0.432400   0.428350   0.424300   0.420250   0.416200   0.401939   0.394432   0.387551   0.385096   0.352467   0.329546   0.320357
B36-32   0.703111   0.713062   0.711088   0.717214   0.724482   0.726359   0.705169   0.708732   0.711835   0.715725   0.718995   0.718277   0.725033   0.706661   0.694816   0.695131   0.699597   0.690360   0.695714   0.685789   0.687991   0.690157   0.693977   0.690804   0.691138   0.700191   0.703739   0.696765   0.690546   0.686494   0.687042   0.684637   0.659787   0.665917   0.653491   0.638728   0.640143   0.630650   0.629932   0.630966   0.637089   0.635810   0.637076   0.630488   0.624322   0.628095   0.625942   0.624686   0.624894   0.620452   0.626471   0.630653   0.635348   0.639930   0.640931   0.639724   0.635798   0.638688   0.632324   0.634666   0.631232   0.627798   0.624364   0.620930   0.617495   0.614061   0.610627   0.607193   0.603759   0.600325   0.596891   0.593457   0.590023   0.586589   0.583155   0.579720   0.576286   0.572852   0.569418   0.565984   0.562550   0.559116   0.555682   0.552248   0.548814   0.545380   0.541945   0.538511   0.535077   0.531643   0.528209   0.524775   0.521341   0.517907   0.514473   0.511039   0.507605   0.504170   0.500736   0.497302   0.493868   0.490434   0.487000   0.472819   0.464565   0.456875   0.453054   0.422852   0.401027   0.391297
B36-33   0.846665   0.868068   0.864596   0.877989   0.893817   0.898367   0.855328   0.863375   0.870471   0.879218   0.886675   0.885810   0.900584   0.863255   0.839405   0.840684   0.850611   0.832138   0.843914   0.824056   0.829254   0.834380   0.842976   0.837018   0.838335   0.857882   0.865914   0.852067   0.839794   0.832015   0.833758   0.829390   0.779195   0.792537   0.767641   0.738063   0.741587   0.722780   0.721911   0.724645   0.737899   0.735876   0.739095   0.726215   0.714232   0.722629   0.718798   0.716805   0.718025   0.709675   0.722780   0.732095   0.742488   0.752640   0.755358   0.753421   0.746019   0.752780   0.740372   0.745843   0.737286   0.728730   0.720173   0.711616   0.703059   0.694502   0.685945   0.677389   0.668832   0.660275   0.651718   0.643161   0.634605   0.626048   0.617491   0.608934   0.600377   0.591820   0.583264   0.574707   0.566150   0.557593   0.549036   0.540480   0.531923   0.523366   0.514809   0.506252   0.497695   0.489139   0.480582   0.472025   0.463468   0.454911   0.446355   0.437798   0.429241   0.420684   0.412127   0.403570   0.395014   0.386457   0.377900   0.362423   0.353632   0.345487   0.341601   0.308137   0.284227   0.273925
B36-35   0.047821   0.051457   0.051794   0.054312   0.057321   0.058790   0.053826   0.055726   0.057507   0.059546   0.061402   0.062153   0.065058   0.060763   0.058289   0.059263   0.061487   0.059739   0.062209   0.060325   0.061893   0.063464   0.065518   0.065511   0.066524   0.070162   0.072138   0.070983   0.070098   0.069823   0.070795   0.070992   0.064698   0.067441   0.064701   0.061296   0.062612   0.060714   0.061385   0.062586   0.065321   0.065845   0.067039   0.066130   0.065353   0.067492   0.067580   0.068079   0.068771   0.068136   0.070266   0.071955   0.074006   0.075676   0.076803   0.077284   0.076900   0.078306   0.077184   0.078677   0.078555   0.078432   0.078309   0.078186   0.078064   0.077941   0.077818   0.077695   0.077573   0.077450   0.077327   0.077205   0.077082   0.076959   0.076836   0.076714   0.076591   0.076468   0.076345   0.076223   0.076100   0.075977   0.075855   0.075732   0.075609   0.075486   0.075364   0.075241   0.075118   0.074995   0.074873   0.074750   0.074627   0.074505   0.074382   0.074259   0.074136   0.074014   0.073891   0.073768   0.073645   0.073523   0.073400   0.068390   0.065456   0.062838   0.062322   0.048459   0.039941   0.036594
B36-37   0.018517   0.019073   0.019059   0.019423   0.019864   0.020042   0.019095   0.019349   0.019581   0.019856   0.020098   0.020152   0.020567   0.019754   0.019256   0.019350   0.019652   0.019282   0.019625   0.019230   0.019422   0.019613   0.019884   0.019810   0.019907   0.020436   0.020690   0.020425   0.020204   0.020086   0.020177   0.020138   0.019000   0.019381   0.018851   0.018205   0.018353   0.017964   0.018006   0.018134   0.018514   0.018529   0.018658   0.018431   0.018226   0.018503   0.018452   0.018465   0.018506   0.018329   0.018619   0.018834   0.019098   0.019314   0.019426   0.019437   0.019302   0.019459   0.019203   0.019375   0.019350   0.019325   0.019300   0.019275   0.019250   0.019225   0.019200   0.019175   0.019150   0.019125   0.019100   0.019075   0.019050   0.019025   0.019000   0.018975   0.018950   0.018925   0.018900   0.018875   0.018850   0.018825   0.018800   0.018775   0.018750   0.018725   0.018700   0.018675   0.018650   0.018625   0.018600   0.018575   0.018550   0.018525   0.018500   0.018475   0.018450   0.018425   0.018400   0.018375   0.018350   0.018325   0.018300   0.017069   0.016297   0.015590   0.015339   0.012282   0.010337   0.009485
B36-46   0.116481   0.120778   0.121231   0.124267   0.127767   0.129504   0.123718   0.125981   0.128100   0.130494   0.132684   0.133584   0.136946   0.132017   0.129214   0.130413   0.133015   0.131060   0.133952   0.131800   0.133654   0.135504   0.137906   0.137962   0.139189   0.143364   0.145679   0.144446   0.143488   0.143243   0.144489   0.144791   0.137556   0.140748   0.137664   0.133788   0.135371   0.133255   0.134108   0.135563   0.138760   0.139435   0.140933   0.139869   0.138952   0.141406   0.141694   0.142373   0.143310   0.142703   0.145548   0.147829   0.150365   0.152711   0.154114   0.154820   0.154492   0.156320   0.155144   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.157000   0.152585   0.150276   0.148212   0.147933   0.136343   0.128715   0.125793
